level,slug,locale,code,message
repair_required,administrative-services-managers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,adult-literacy-and-ged-teachers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,adult-literacy-and-ged-teachers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,adult-literacy-and-ged-teachers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,adult-literacy-and-ged-teachers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,adult-literacy-and-ged-teachers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,adult-literacy-and-ged-teachers,zh-CN,generic_template_asset,把混乱的
repair_required,adult-literacy-and-ged-teachers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,adult-literacy-and-ged-teachers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,adult-literacy-and-ged-teachers,en,generic_template_asset,AI can compare routine records
repair_required,adult-literacy-and-ged-teachers,en,generic_template_asset,AI can draft routine explanations
repair_required,adult-literacy-and-ged-teachers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,adult-literacy-and-ged-teachers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,zh-CN,generic_template_asset,AI can compare routine records
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,zh-CN,generic_template_asset,把混乱的
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,en,generic_template_asset,AI can compare routine records
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,en,generic_template_asset,AI can draft routine explanations
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,adult-basic-education-adult-secondary-education-and-english-as-a-second-language-instructors,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,advanced-practice-psychiatric-nurses,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,advertising-and-promotions-managers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,advertising-and-promotions-managers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,advertising-and-promotions-managers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,advertising-and-promotions-managers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,advertising-and-promotions-managers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,advertising-and-promotions-managers,zh-CN,generic_template_asset,把混乱的
repair_required,advertising-and-promotions-managers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,advertising-and-promotions-managers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,advertising-and-promotions-managers,en,generic_template_asset,AI can compare routine records
repair_required,advertising-and-promotions-managers,en,generic_template_asset,AI can draft routine explanations
repair_required,advertising-and-promotions-managers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,advertising-and-promotions-managers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,advertising-sales-agents,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,advertising-sales-agents,zh-CN,generic_template_asset,AI can compare routine records
repair_required,advertising-sales-agents,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,advertising-sales-agents,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,advertising-sales-agents,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,advertising-sales-agents,zh-CN,generic_template_asset,把混乱的
repair_required,advertising-sales-agents,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,advertising-sales-agents,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,advertising-sales-agents,en,generic_template_asset,AI can compare routine records
repair_required,advertising-sales-agents,en,generic_template_asset,AI can draft routine explanations
repair_required,advertising-sales-agents,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,advertising-sales-agents,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,advertising-promotions-and-marketing-managers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,advertising-promotions-and-marketing-managers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,advertising-promotions-and-marketing-managers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,advertising-promotions-and-marketing-managers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,advertising-promotions-and-marketing-managers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,advertising-promotions-and-marketing-managers,zh-CN,generic_template_asset,把混乱的
repair_required,advertising-promotions-and-marketing-managers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,advertising-promotions-and-marketing-managers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,advertising-promotions-and-marketing-managers,en,generic_template_asset,AI can compare routine records
repair_required,advertising-promotions-and-marketing-managers,en,generic_template_asset,AI can draft routine explanations
repair_required,advertising-promotions-and-marketing-managers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,advertising-promotions-and-marketing-managers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,aerospace-engineering-and-operations-technicians,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,aerospace-engineering-and-operations-technicians,zh-CN,generic_template_asset,AI can compare routine records
repair_required,aerospace-engineering-and-operations-technicians,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,aerospace-engineering-and-operations-technicians,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,aerospace-engineering-and-operations-technicians,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,aerospace-engineering-and-operations-technicians,zh-CN,generic_template_asset,把混乱的
repair_required,aerospace-engineering-and-operations-technicians,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,aerospace-engineering-and-operations-technicians,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,aerospace-engineering-and-operations-technicians,en,generic_template_asset,AI can compare routine records
repair_required,aerospace-engineering-and-operations-technicians,en,generic_template_asset,AI can draft routine explanations
repair_required,aerospace-engineering-and-operations-technicians,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,aerospace-engineering-and-operations-technicians,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,aerospace-engineers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,aerospace-engineers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,aerospace-engineers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,aerospace-engineers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,aerospace-engineers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,aerospace-engineers,zh-CN,generic_template_asset,把混乱的
repair_required,aerospace-engineers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,aerospace-engineers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,aerospace-engineers,en,generic_template_asset,AI can compare routine records
repair_required,aerospace-engineers,en,generic_template_asset,AI can draft routine explanations
repair_required,aerospace-engineers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,aerospace-engineers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,generic_template_asset,把混乱的
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,en,generic_template_asset,AI can compare routine records
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,en,generic_template_asset,AI can draft routine explanations
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agents-and-business-managers-of-artists-performers-and-athletes,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-and-food-science-technicians,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-and-food-science-technicians,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-and-food-science-technicians,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-and-food-science-technicians,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-and-food-science-technicians,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-and-food-science-technicians,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-and-food-science-technicians,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-and-food-science-technicians,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-and-food-science-technicians,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-and-food-science-technicians,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-and-food-science-technicians,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-and-food-science-technicians,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-and-food-scientists,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-and-food-scientists,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-and-food-scientists,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-and-food-scientists,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-and-food-scientists,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-and-food-scientists,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-and-food-scientists,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-and-food-scientists,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-and-food-scientists,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-and-food-scientists,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-and-food-scientists,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-and-food-scientists,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-engineers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-engineers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-engineers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-engineers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-engineers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-engineers,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-engineers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-engineers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-engineers,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-engineers,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-engineers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-engineers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-equipment-operators,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-equipment-operators,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-equipment-operators,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-equipment-operators,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-equipment-operators,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-equipment-operators,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-equipment-operators,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-equipment-operators,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-equipment-operators,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-equipment-operators,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-equipment-operators,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-equipment-operators,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-inspectors,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-inspectors,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-inspectors,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-inspectors,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-inspectors,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-inspectors,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-inspectors,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-inspectors,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-inspectors,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-inspectors,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-inspectors,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-inspectors,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-sciences-teachers-postsecondary,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-sciences-teachers-postsecondary,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-sciences-teachers-postsecondary,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-sciences-teachers-postsecondary,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-sciences-teachers-postsecondary,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-sciences-teachers-postsecondary,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-sciences-teachers-postsecondary,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-sciences-teachers-postsecondary,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-sciences-teachers-postsecondary,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-sciences-teachers-postsecondary,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-sciences-teachers-postsecondary,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-sciences-teachers-postsecondary,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-technicians,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-technicians,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-technicians,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-technicians,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-technicians,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-technicians,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-technicians,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-technicians,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-technicians,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-technicians,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-technicians,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-technicians,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-workers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-workers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,agricultural-workers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-workers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-workers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,agricultural-workers,zh-CN,generic_template_asset,把混乱的
repair_required,agricultural-workers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,agricultural-workers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,agricultural-workers,en,generic_template_asset,AI can compare routine records
repair_required,agricultural-workers,en,generic_template_asset,AI can draft routine explanations
repair_required,agricultural-workers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,agricultural-workers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,air-crew-members,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,air-crew-members,zh-CN,generic_template_asset,AI can compare routine records
repair_required,air-crew-members,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,air-crew-members,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,air-crew-members,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,air-crew-members,zh-CN,generic_template_asset,把混乱的
repair_required,air-crew-members,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,air-crew-members,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,air-crew-members,en,generic_template_asset,AI can compare routine records
repair_required,air-crew-members,en,generic_template_asset,AI can draft routine explanations
repair_required,air-crew-members,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,air-crew-members,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,air-crew-officers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,air-crew-officers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,air-crew-officers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,air-crew-officers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,air-crew-officers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,air-crew-officers,zh-CN,generic_template_asset,把混乱的
repair_required,air-crew-officers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,air-crew-officers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,air-crew-officers,en,generic_template_asset,AI can compare routine records
repair_required,air-crew-officers,en,generic_template_asset,AI can draft routine explanations
repair_required,air-crew-officers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,air-crew-officers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,air-traffic-controllers,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,air-traffic-controllers,zh-CN,generic_template_asset,AI can compare routine records
repair_required,air-traffic-controllers,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,air-traffic-controllers,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,air-traffic-controllers,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,air-traffic-controllers,zh-CN,generic_template_asset,把混乱的
repair_required,air-traffic-controllers,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,air-traffic-controllers,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,air-traffic-controllers,en,generic_template_asset,AI can compare routine records
repair_required,air-traffic-controllers,en,generic_template_asset,AI can draft routine explanations
repair_required,air-traffic-controllers,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,air-traffic-controllers,en,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,zh-CN,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,zh-CN,generic_template_asset,AI can compare routine records
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,zh-CN,generic_template_asset,AI can draft routine explanations
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,zh-CN,generic_template_asset,Final decisions remain human because mistakes can affect safety
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,zh-CN,generic_template_asset,最终责任和复杂判断仍在人
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,zh-CN,generic_template_asset,把混乱的
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,zh-CN,generic_template_asset,"AI can turn procedures, schedules and known constraints"
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,en,generic_template_asset,"work still depends on the conditions, people, equipment or environment"
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,en,generic_template_asset,AI can compare routine records
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,en,generic_template_asset,AI can draft routine explanations
repair_required,aircraft-and-avionics-equipment-mechanics-and-technicians,en,generic_template_asset,Final decisions remain human because mistakes can affect safety
