refresh_id,source_id,title,author_or_publisher,year,doi,url,source_type,claims_supported,accessed_at,evidence_status,limitation
ARTICLE-REFRESH-03,ARTICLE-REFRESH-03-S04,Standards for Educational and Psychological Testing,"AERA, APA, & NCME. (2014).",2014,Unknown,https://www.testingstandards.net/,professional_measurement_standard,systematic-review evidence limits and general test-use boundaries,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-04,ARTICLE-REFRESH-04-S02,上海市2026年普通高等学校招生志愿填报与投档录取实施办法,阳光高考（2026）。,2026,Unknown,https://gaokao.chsi.com.cn/gkxx/zc/ss/202604/20260402/2293456817.html,official_admissions_source,2026 province- and institution-specific admissions and adjustment rules,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-04,ARTICLE-REFRESH-04-S03,云南省2026年高考志愿填报百问百答,阳光高考（2026）。,2026,Unknown,https://gaokao.chsi.com.cn/gkxx/zc/ss/202606/20260629/2293848519.html,official_admissions_source,2026 province- and institution-specific admissions and adjustment rules,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-04,ARTICLE-REFRESH-04-S04,北京服装学院2026年本科招生章程,阳光高考（2026）。,2026,Unknown,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-7682346056%2Cmethod-view%2CschId-12.dhtml,official_admissions_source,2026 province- and institution-specific admissions and adjustment rules,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-05,ARTICLE-REFRESH-05-S02,O*NET Interest Profiler Manual,"Rounds, J., Hoff, K., & Lewis, P. (Eds.). (2021).",2021,Unknown,https://www.onetcenter.org/reports/IP_Manual.html,official_occupational_instrument_documentation,"RIASEC form documentation, scoring and language-adaptation boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-05,ARTICLE-REFRESH-05-S03,RIASEC interests API reference,National Center for O*NET Development.,Unknown,Unknown,https://services.onetcenter.org/reference/mnm/ip/ip_interests,official_occupational_api_documentation,"RIASEC form documentation, scoring and language-adaptation boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-05,ARTICLE-REFRESH-05-S04,"Scales, ratings, and standardized scores",O*NET OnLine.,Unknown,Unknown,https://www.onetonline.org/help/online/scales,official_occupational_information,"RIASEC form documentation, scoring and language-adaptation boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-05,ARTICLE-REFRESH-05-S05,Guidelines for Translating and Adapting Tests,International Test Commission. (2017).,2017,Unknown,https://www.intestcom.org/files/guideline_test_adaptation_2ed.pdf,professional_measurement_guideline,"RIASEC form documentation, scoring and language-adaptation boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-06,ARTICLE-REFRESH-06-S02,Standards for Educational and Psychological Testing,"AERA, APA, & NCME. (2014).",2014,Unknown,https://www.testingstandards.net/,professional_measurement_standard,"score interpretation, standardization, reliability and formal-assessment boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-06,ARTICLE-REFRESH-06-S03,Psychological Testing and Assessment,"National Academies of Sciences, Engineering, and Medicine. (2015).",2015,Unknown,https://www.ncbi.nlm.nih.gov/books/NBK305233/,national_academies_reference,"score interpretation, standardization, reliability and formal-assessment boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-06,ARTICLE-REFRESH-06-S04,ITC Guidelines on Test Use,International Test Commission. (2013).,2013,Unknown,https://www.intestcom.org/files/guideline_test_use.pdf,professional_measurement_guideline,"score interpretation, standardization, reliability and formal-assessment boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-06,ARTICLE-REFRESH-06-S05,Reliability and comparability of scores,Educational Testing Service. (2018).,2018,Unknown,https://www.ets.org/research/policy_research_reports/publications/report/2018/jysw.html,testing_organization_research,"score interpretation, standardization, reliability and formal-assessment boundaries",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-07,ARTICLE-REFRESH-07-S02,How to Find a Job,U.S. Bureau of Labor Statistics.,Unknown,Unknown,https://www.bls.gov/ooh/how-to-find-a-job/home.htm,official_labour_information,"job research, occupational requirements, Job Zones and job-search evidence",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-07,ARTICLE-REFRESH-07-S03,Occupation Search and Career Exploration,O*NET OnLine.,Unknown,Unknown,https://www.onetonline.org/,official_occupational_information,"job research, occupational requirements, Job Zones and job-search evidence",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-07,ARTICLE-REFRESH-07-S04,Job Zones,O*NET OnLine.,Unknown,Unknown,https://www.onetonline.org/help/online/zones,official_occupational_information,"job research, occupational requirements, Job Zones and job-search evidence",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-07,ARTICLE-REFRESH-07-S05,Resources for Jobseekers,U.S. Bureau of Labor Statistics.,Unknown,Unknown,https://www.bls.gov/audience/jobseekers.htm,official_labour_information,"job research, occupational requirements, Job Zones and job-search evidence",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-08,ARTICLE-REFRESH-08-S02,Understanding Your MBTI Results,The Myers-Briggs Company.,Unknown,Unknown,https://myersbriggs.org/my-mbti-personality-type/my-mbti-results/home.htm,instrument_owner_guidance,official MBTI result interpretation and sample/version limitations,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-08,ARTICLE-REFRESH-08-S03,MBTI Facts,The Myers-Briggs Company.,Unknown,Unknown,https://www.themyersbriggs.com/en-us/support/mbti-facts,instrument_owner_technical_documentation,official MBTI result interpretation and sample/version limitations,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-08,ARTICLE-REFRESH-08-S04,MBTI Technical Brief for a Thai Sample,The Myers-Briggs Company.,Unknown,Unknown,https://www.themyersbriggs.com/-/media/5c0b62318c764223b433d5217ff6be79.ashx,instrument_owner_technical_documentation,official MBTI result interpretation and sample/version limitations,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-08,ARTICLE-REFRESH-08-S05,MBTI Technical Brief for an Australian Sample,The Myers-Briggs Company.,Unknown,Unknown,https://www.themyersbriggs.com/-/media/48f42005682f46b99a44b96032ef8b96.ashx,instrument_owner_technical_documentation,official MBTI result interpretation and sample/version limitations,2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-09,ARTICLE-REFRESH-09-S02,The next Big Five Inventory (BFI-2),"Soto, C. J., & John, O. P. (2017).",2017,Unknown,https://pubmed.ncbi.nlm.nih.gov/27055049/,peer_reviewed_research_index,"BFI-2 dimension framing, emotion-regulation association and non-diagnostic boundary",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-09,ARTICLE-REFRESH-09-S03,The five factor model of personality and emotion regulation: A meta-analysis,"Barańczuk, U. (2019).",2019,10.1016,https://www.sciencedirect.com/science/article/pii/S0191886918306214,peer_reviewed_research,"BFI-2 dimension framing, emotion-regulation association and non-diagnostic boundary",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-09,ARTICLE-REFRESH-09-S04,ITC Guidelines on Test Use,International Test Commission. (2013).,2013,Unknown,https://www.intestcom.org/files/guideline_test_use.pdf,professional_measurement_guideline,"BFI-2 dimension framing, emotion-regulation association and non-diagnostic boundary",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-09,ARTICLE-REFRESH-09-S05,Standards for Educational and Psychological Testing,"AERA, APA, & NCME. (2014).",2014,Unknown,https://www.testingstandards.net/,professional_measurement_standard,"BFI-2 dimension framing, emotion-regulation association and non-diagnostic boundary",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-10,ARTICLE-REFRESH-10-S02,O*NET Interest Profiler Manual,O*NET Resource Center.,Unknown,Unknown,https://www.onetcenter.org/reports/IP_Manual.html,official_occupational_instrument_documentation,"RIASEC instrument documentation, score interpretation and test adaptation",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-10,ARTICLE-REFRESH-10-S03,Mini Interest Profiler API Reference,O*NET Web Services.,Unknown,Unknown,https://services.onetcenter.org/reference/mnm/ip/ip_interests,official_occupational_api_documentation,"RIASEC instrument documentation, score interpretation and test adaptation",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-10,ARTICLE-REFRESH-10-S04,"Scales, Ratings, and Standardized Scores",O*NET OnLine.,Unknown,Unknown,https://www.onetonline.org/help/online/scales,official_occupational_information,"RIASEC instrument documentation, score interpretation and test adaptation",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
ARTICLE-REFRESH-10,ARTICLE-REFRESH-10-S05,"ITC Guidelines for Translating and Adapting Tests, Second Edition",International Test Commission. (2017).,2017,Unknown,https://www.intestcom.org/files/guideline_test_adaptation_2ed.pdf,professional_measurement_guideline,"RIASEC instrument documentation, score interpretation and test adaptation",2026-08-10,DIRECT_SOURCE_REVIEWED,Supports the named source/instrument/policy only; does not validate FermatMind product metrics.
