source_url,source_canonical,source_surface,source_locale,http_status,render_success,final_url,target_href,resolved_target,normalized_target,target_canonical,target_surface,target_locale,anchor_text,aria_label,link_position,dom_region,relation_type,visible,follow,same_locale,cross_locale,internal,external,tracking_parameters,private_route_risk,in_corpus,captured_at,evidence_level
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,assessment_landing,zh,智商测试★★★★★想练习推理能力吗？完成视觉与数字题，获得一份清晰的原始分参考。 开始智商免费测试。30 题约 20 分钟,,15,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,assessment_landing,zh,情商测试★★★★★想了解情绪和关系能力吗？看看你在理解、表达和协作中的常见模式。 开始情商免费测试。60 题约 10 分钟,,16,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/foundation,https://fermatmind.com/zh/foundation,https://fermatmind.com/zh/foundation,https://fermatmind.com/zh/foundation,content_page,zh,查看公共利益,,17,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/about,https://fermatmind.com/zh/about,https://fermatmind.com/zh/about,https://fermatmind.com/zh/about,content_page,zh,了解团队,,18,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/method-boundaries,https://fermatmind.com/zh/method-boundaries,https://fermatmind.com/zh/method-boundaries,https://fermatmind.com/zh/method-boundaries,content_page,zh,查看方法边界,,19,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles/which-love-script-fits-you-best,https://fermatmind.com/zh/articles/which-love-script-fits-you-best,https://fermatmind.com/zh/articles/which-love-script-fits-you-best,https://fermatmind.com/zh/articles/which-love-script-fits-you-best,article_detail,zh,爱情三角理论：亲密、激情与承诺如何组成不同关系状态,,20,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles/how-personality-shapes-attitude-toward-ai,https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai,https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai,https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai,article_detail,zh,性格为什么会影响你信任 AI？人格特质、AI 焦虑与控制感,,21,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles/how-16-personality-types-talk-to-an-ai-coach,https://fermatmind.com/zh/articles/how-16-personality-types-talk-to-an-ai-coach,https://fermatmind.com/zh/articles/how-16-personality-types-talk-to-an-ai-coach,https://fermatmind.com/zh/articles/how-16-personality-types-talk-to-an-ai-coach,article_detail,zh,怎样安全使用 AI 教练？四种使用方式、迎合风险与校准清单,,22,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles/childhood-dream-job-still-shapes-career-choice,https://fermatmind.com/zh/articles/childhood-dream-job-still-shapes-career-choice,https://fermatmind.com/zh/articles/childhood-dream-job-still-shapes-career-choice,https://fermatmind.com/zh/articles/childhood-dream-job-still-shapes-career-choice,article_detail,zh,小时候想做的职业说明什么？把童年梦想翻译成成年工作偏好,,23,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles/best-valentines-date-by-personality-and-relationship-science,https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science,https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science,https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science,article_detail,zh,情人节约会怎么安排？按关系阶段、刺激偏好和预算选方案,,24,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles/are-infj-men-rare-or-socially-silenced,https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,article_detail,zh,INFJ 男性为什么常被认为少见？数据来源、性别规范与类型误读,,25,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles,https://fermatmind.com/zh/articles,https://fermatmind.com/zh/articles,https://fermatmind.com/zh/articles,article_hub,zh,查看全部文章,,26,inline contextual,observed_contextual,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,assessment_landing,zh,MBTI,,27,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,assessment_landing,zh,大五人格,,28,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,assessment_landing,zh,九型人格,,29,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/holland-career-interest-test-riasec,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,assessment_landing,zh,霍兰德职业兴趣测试,,30,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,assessment_landing,zh,智商测试,,31,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,assessment_landing,zh,情商测试,,32,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/topics,https://fermatmind.com/zh/topics,https://fermatmind.com/zh/topics,https://fermatmind.com/zh/topics,topic_hub,zh,主题,,33,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/career/guides,https://fermatmind.com/zh/career/guides,https://fermatmind.com/zh/career/guides,https://fermatmind.com/zh/career/guides,career_guide_hub,zh,测评指南,,34,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles,https://fermatmind.com/zh/articles,https://fermatmind.com/zh/articles,https://fermatmind.com/zh/articles,article_hub,zh,博客,,35,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/articles,https://fermatmind.com/zh/articles,https://fermatmind.com/zh/articles,https://fermatmind.com/zh/articles,article_hub,zh,研究报告,,36,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/method-boundaries,https://fermatmind.com/zh/method-boundaries,https://fermatmind.com/zh/method-boundaries,https://fermatmind.com/zh/method-boundaries,content_page,zh,方法边界,,38,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/about,https://fermatmind.com/zh/about,https://fermatmind.com/zh/about,https://fermatmind.com/zh/about,content_page,zh,关于我们,,43,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/brand,https://fermatmind.com/zh/brand,https://fermatmind.com/zh/brand,https://fermatmind.com/zh/brand,content_page,zh,品牌,,44,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/charter,https://fermatmind.com/zh/charter,https://fermatmind.com/zh/charter,https://fermatmind.com/zh/charter,content_page,zh,宪章,,45,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/foundation,https://fermatmind.com/zh/foundation,https://fermatmind.com/zh/foundation,https://fermatmind.com/zh/foundation,content_page,zh,公共利益,,46,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/careers,https://fermatmind.com/zh/careers,https://fermatmind.com/zh/careers,https://fermatmind.com/zh/careers,content_page,zh,工作机会,,47,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/support,https://fermatmind.com/zh/support,https://fermatmind.com/zh/support,https://fermatmind.com/zh/support,content_page,zh,帮助,,48,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/privacy,https://fermatmind.com/zh/privacy,https://fermatmind.com/zh/privacy,https://fermatmind.com/zh/privacy,content_page,zh,隐私,,49,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/terms,https://fermatmind.com/zh/terms,https://fermatmind.com/zh/terms,https://fermatmind.com/zh/terms,content_page,zh,条款,,50,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/,https://fermatmind.com/,homepage,none,200,true,https://fermatmind.com/,/zh/policies,https://fermatmind.com/zh/policies,https://fermatmind.com/zh/policies,https://fermatmind.com/zh/policies,content_page,zh,政策概览,,51,footer,observed_navigation,true,true,,false,true,false,[],false,true,2026-08-10T04:05:15.521Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en,https://fermatmind.com/en,https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,FermatMind,,1,header/navigation,observed_navigation,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests,https://fermatmind.com/en/tests,https://fermatmind.com/en/tests,https://fermatmind.com/en/tests,assessment_hub,en,Tests,,2,header/navigation,observed_navigation,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/articles,https://fermatmind.com/en/articles,https://fermatmind.com/en/articles,https://fermatmind.com/en/articles,article_hub,en,Articles,,3,header/navigation,observed_navigation,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/personality,https://fermatmind.com/en/personality,https://fermatmind.com/en/personality,https://fermatmind.com/en/personality,personality_hub,en,Personality,,4,header/navigation,observed_navigation,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/career,https://fermatmind.com/en/career,https://fermatmind.com/en/career,https://fermatmind.com/en/career,career_hub,en,Career,,5,header/navigation,observed_navigation,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/support,https://fermatmind.com/en/support,https://fermatmind.com/en/support,https://fermatmind.com/en/support,content_page,en,Help,,6,header/navigation,observed_navigation,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/business,https://fermatmind.com/en/business,https://fermatmind.com/en/business,https://fermatmind.com/en/business,content_page,en,Business,,7,header/navigation,observed_navigation,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,assessment_landing,en,Take a free test→,,10,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,assessment_landing,en,"MBTI Personality Test★★★★★Want to understand your personality? See your preferences, communication style, and decision-making patterns. Start the free MBTI test.93-144 questions12-20 min",,11,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,assessment_landing,en,Big Five Personality Test★★★★★Want to understand your more stable traits? See how you tend to act and respond across five dimensions. Start the free Big Five test.60-120 questions10-18 min,,12,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests/holland-career-interest-test-riasec,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,assessment_landing,en,Holland Career Interest Test★★★★★Wonder what kind of work draws you in? Explore your interest type and preferred work environments. Start the free Holland career interest test.60 / 140 questions8 / 18 min,,13,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,assessment_landing,en,"Enneagram Test★★★★★What is your core motivation? See common response patterns in stress, relationships, and growth. Start the free Enneagram test.105 / 144 questions15 / 40 min",,14,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/en/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/en/tests/iq-test-intelligence-quotient-assessment,https://fermatmind.com/en/tests/iq-test-intelligence-quotient-assessment,assessment_landing,en,IQ Reasoning Practice★★★★★Want to practice reasoning? Complete visual and numerical questions and get a clear raw-score reference. Start the free IQ test.30 questions20 min,,15,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/en/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/en/tests/eq-test-emotional-intelligence-assessment,https://fermatmind.com/en/tests/eq-test-emotional-intelligence-assessment,assessment_landing,en,"EQ Test★★★★★Want to understand emotional and relationship skills? See your patterns in understanding, expression, and collaboration. Start the free EQ test.60 questions10 min",,16,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
https://fermatmind.com/en,https://fermatmind.com/en,homepage,en,200,true,https://fermatmind.com/en,/en/foundation,https://fermatmind.com/en/foundation,https://fermatmind.com/en/foundation,https://fermatmind.com/en/foundation,content_page,en,View public benefit,,17,inline contextual,observed_contextual,true,true,true,false,true,false,[],false,true,2026-08-10T04:05:15.522Z,VERIFIED_RENDERED_DOM_OBSERVATION
