framework,entity_type,entity_code,locale,slug,url,canonical,hreflang_en,hreflang_zh,robots,http_status,redirect_target,sitemap_eligible,sitemap_current,llms_eligible,llms_current,llms_full_current,launch_state,backend_authority_source,public_api_identity,title,description,h1,visible_word_count,template_content_fingerprint,inbound_links,outbound_links,gsc_clicks_28d,gsc_impressions_28d,gsc_ctr_28d,gsc_position_28d,gsc_clicks_prev28,gsc_impressions_prev28,gsc_ctr_prev28,gsc_position_prev28,gsc_clicks_90d,gsc_impressions_90d,gsc_ctr_90d,gsc_position_90d,page_indexing_state,last_modified_reviewed,evidence_status,limitation
big_five,domain,extraversion,en,big-five/extraversion,https://fermatmind.com/en/personality/big-five/extraversion,https://fermatmind.com/en/personality/big-five/extraversion,https://fermatmind.com/en/personality/big-five/extraversion,https://fermatmind.com/zh/personality/big-five/extraversion,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:domain:extraversion,"Extraversion: Social Engagement, Assertiveness, and Positive Emotion","Extraversion describes tendencies around social engagement, assertiveness, activity, stimulation, and positive emotion. Lower Extraversion is not a social defect or diagnosis.","Extraversion: Social Engagement, Assertiveness, and Positive Emotion",1815,bcd476695c5ac618729bedce7171c8e23f3102075cf522414057185fce30cf67,13,13,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,polarity,extraversion-high,en,big-five/extraversion-high,https://fermatmind.com/en/personality/big-five/extraversion-high,https://fermatmind.com/en/personality/big-five/extraversion-high,https://fermatmind.com/en/personality/big-five/extraversion-high,https://fermatmind.com/zh/personality/big-five/extraversion-high,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:polarity:extraversion-high,High Extraversion: Social Initiative and Stimulation,"High Extraversion may suggest social initiative, visible expression, and appetite for stimulation. It does not mean constant happiness, impulsivity, or inability to work alone.",High Extraversion: Social Initiative and Stimulation,921,9c76dc175c760b414199de180f36c44f0a3107e16326f07240ca9deb31b028d6,5,6,0,10,0,7.9,0,4,0,10,0,14,0,8.5,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_GSC,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,polarity,extraversion-low,en,big-five/extraversion-low,https://fermatmind.com/en/personality/big-five/extraversion-low,https://fermatmind.com/en/personality/big-five/extraversion-low,https://fermatmind.com/en/personality/big-five/extraversion-low,https://fermatmind.com/zh/personality/big-five/extraversion-low,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:polarity:extraversion-low,Low Extraversion: Quiet Focus and Deeper Interaction,"Low Extraversion may suggest preference for quiet settings, deeper one-to-one interaction, and inward focus. It is not shyness, social anxiety, loneliness, or poor skill.",Low Extraversion: Quiet Focus and Deeper Interaction,906,aed95b92f85ab89efa6b78caffb849d3bfae89148886266880fb992ce9643169,5,6,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,0,1,0,4,0,1,0,4,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_GSC,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,polarity,extraversion-mid,en,big-five/extraversion-mid,https://fermatmind.com/en/personality/big-five/extraversion-mid,https://fermatmind.com/en/personality/big-five/extraversion-mid,https://fermatmind.com/en/personality/big-five/extraversion-mid,https://fermatmind.com/zh/personality/big-five/extraversion-mid,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:polarity:extraversion-mid,Mid-Range Extraversion: Flexible Social Engagement,"Mid-range Extraversion may suggest flexible social engagement that shifts with audience, role, and stimulation. It is not a lack of personality or a half-introvert type.",Mid-Range Extraversion: Flexible Social Engagement,892,c10d44edc60590b320c56f9a963f6592b9352877179668469cefacd36fea962d,5,6,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_hub,facets,en,big-five/facets,https://fermatmind.com/en/personality/big-five/facets,https://fermatmind.com/en/personality/big-five/facets,https://fermatmind.com/en/personality/big-five/facets,https://fermatmind.com/zh/personality/big-five/facets,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_hub:facets,The 30 Big Five Facets: A Guide to More Specific Personality Tendencies,Facets are narrower tendencies within the five Big Five domains. They help explain why two people with similar domain scores may show that domain in very different ways.,The 30 Big Five Facets: A Guide to More Specific Personality Tendencies,2422,a324a189d19ebeb52aa9631f05f3dc2e4465f1034c64c8126a48e329e260d3c7,53,38,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,achievement-striving,en,big-five/facets/achievement-striving,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,https://fermatmind.com/zh/personality/big-five/facets/achievement-striving,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:achievement-striving,Achievement Striving: Drive Toward Demanding Goals,"Achievement Striving concerns attraction to demanding goals and high standards. It is not guaranteed success, personal worth, perfectionism, or evidence that every goal is valuable.",Achievement Striving: Drive Toward Demanding Goals,966,999f16764d9b6cd73e8d30cc7d753c8d3a44c967edd0d60cb75f3b7c808c2c40,9,9,0,1,0,6,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,0,1,0,6,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_GSC,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,actions,en,big-five/facets/actions,https://fermatmind.com/en/personality/big-five/facets/actions,https://fermatmind.com/en/personality/big-five/facets/actions,https://fermatmind.com/en/personality/big-five/facets/actions,https://fermatmind.com/zh/personality/big-five/facets/actions,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:actions,Actions: Willingness to Try Unfamiliar Activities,"Actions concerns voluntary exploration of unfamiliar activities, places, and everyday experiences. It is not impulsivity, risk taking, restlessness, or proof of an adventurous life.",Actions: Willingness to Try Unfamiliar Activities,1102,2a71869980d3d0e54684b7e0eeb7d57e75db5d93e16db7cb911deeaef775d120,9,9,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,activity,en,big-five/facets/activity,https://fermatmind.com/en/personality/big-five/facets/activity,https://fermatmind.com/en/personality/big-five/facets/activity,https://fermatmind.com/en/personality/big-five/facets/activity,https://fermatmind.com/zh/personality/big-five/facets/activity,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:activity,Activity: Preference for a Fast and Busy Pace,"Activity concerns preference for a fast pace, movement, and having things underway. It is not health, fitness, productivity, worth, or a clinical mood indicator.",Activity: Preference for a Fast and Busy Pace,895,6cf36dea7b02940ef7d361ff3ba8697fbe2750a8d1393e4ca40168dbb0270470,9,9,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,aesthetics,en,big-five/facets/aesthetics,https://fermatmind.com/en/personality/big-five/facets/aesthetics,https://fermatmind.com/en/personality/big-five/facets/aesthetics,https://fermatmind.com/en/personality/big-five/facets/aesthetics,https://fermatmind.com/zh/personality/big-five/facets/aesthetics,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:aesthetics,Aesthetics: Sensitivity to Art and Beauty,"Aesthetics concerns sensitivity and interest in beauty across art, music, nature, language, and form. It is not taste, status, artistic talent, or moral refinement.",Aesthetics: Sensitivity to Art and Beauty,1194,69024e2d5ee534cdd5ce30a491bdd6db70a6436559dafe37587e95de42894d4b,9,9,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,altruism,en,big-five/facets/altruism,https://fermatmind.com/en/personality/big-five/facets/altruism,https://fermatmind.com/en/personality/big-five/facets/altruism,https://fermatmind.com/en/personality/big-five/facets/altruism,https://fermatmind.com/zh/personality/big-five/facets/altruism,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:altruism,Altruism: Readiness to Help Others,"Altruism concerns readiness to help and contribute to others’ needs. It is not moral proof, unlimited self-sacrifice, people pleasing, or a guarantee that help will be useful.",Altruism: Readiness to Help Others,879,5d6bf268834b491265bda169809d9b3c0af9565bc1fba45946baadf0ad1c8cf3,9,9,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,anger,en,big-five/facets/anger,https://fermatmind.com/en/personality/big-five/facets/anger,https://fermatmind.com/en/personality/big-five/facets/anger,https://fermatmind.com/en/personality/big-five/facets/anger,https://fermatmind.com/zh/personality/big-five/facets/anger,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:anger,Anger Facet: Tendency to Experience Frustration and Irritation,"The Anger facet concerns how readily frustration, irritation, or resentment is experienced. It does not establish aggression, violence, or a mental disorder.",Anger Facet: Tendency to Experience Frustration and Irritation,1010,3442406c6a61eb3f52731b075b4b1f501195898347cd05c3d9d7dacadd5f23e2,9,9,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,anxiety,en,big-five/facets/anxiety,https://fermatmind.com/en/personality/big-five/facets/anxiety,https://fermatmind.com/en/personality/big-five/facets/anxiety,https://fermatmind.com/en/personality/big-five/facets/anxiety,https://fermatmind.com/zh/personality/big-five/facets/anxiety,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:anxiety,Anxiety Facet: Tendency Toward Tension and Worry,"The Anxiety facet describes a tendency to experience tension, worry, and fear. It is a technical personality label, not an anxiety-disorder diagnosis.",Anxiety Facet: Tendency Toward Tension and Worry,1045,0f10be5385da4cf99d2c6f016ee08cc3fb134c6b5a24b36dc84bebeb9220d20f,9,9,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
big_five,facet_detail,assertiveness,en,big-five/facets/assertiveness,https://fermatmind.com/en/personality/big-five/facets/assertiveness,https://fermatmind.com/en/personality/big-five/facets/assertiveness,https://fermatmind.com/en/personality/big-five/facets/assertiveness,https://fermatmind.com/zh/personality/big-five/facets/assertiveness,"index, follow",200,,true,true,true,true,true,published,fap-api:personality_public_content_assets,big_five:en:facet_detail:assertiveness,Assertiveness: Readiness to Speak and Direct,"Assertiveness concerns readiness to speak, influence direction, and take the floor. It is not aggression, competence, leadership, dominance, or permission to disregard others.",Assertiveness: Readiness to Speak and Direct,904,79f0507176a21c3ebeb156d93add0ef303159984d5c865654c6126df227ffb9d,9,9,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,UNKNOWN_PAGE_LEVEL,2026-07-19T00:00:00.000000Z,VERIFIED_PUBLIC_AUTHORITY_M01_NOT_RETURNED,M01 Search Analytics top-row aggregate; NOT_RETURNED is not zero; route locale is not a GSC language dimension; page-level indexing unavailable
